device_id,source_ip,time_window,bytes_sent,bytes_received,avg_bytes_sent,avg_bytes_received,packet_count,avg_connection_duration,total_duration,unique_dst_ips,unique_dst_ports,connection_count,protocol_diversity,failed_connection_ratio,external_ip_ratio,label,is_malicious
192.168.2.3_w10,192.168.2.3,10,11515.0,14638.0,383.8333333333333,487.93333333333334,114,11.878271799999998,356.34815399999997,12,5,30,3,0.2,0.9166666666666666,Benign,0
192.168.69.129_w10,192.168.69.129,10,8897.0,0.0,1482.8333333333333,0.0,43,26.470843666666667,158.825062,3,3,6,1,1.0,0.6666666666666666,Benign,0
192.168.69.136_w10,192.168.69.136,10,132.0,0.0,44.0,0.0,5,29.798771666666667,89.396315,3,3,3,1,1.0,0.6666666666666666,Benign,0
192.168.69.192_w10,192.168.69.192,10,8019.0,1096.0,1145.5714285714287,156.57142857142858,32,5.08452842857143,35.591699000000006,2,2,7,1,0.8571428571428571,0.5,Benign,0
192.168.69.73_w10,192.168.69.73,10,1944.0,0.0,277.7142857142857,0.0,15,1.9310132857142859,13.517093000000001,2,1,7,1,1.0,0.5,Benign,0
fe80::1060:27a7:f64c:dec9_w10,fe80::1060:27a7:f64c:dec9,10,7769.0,0.0,1294.8333333333333,0.0,33,4.659475166666667,27.956851,2,2,6,2,0.8333333333333334,1.0,Benign,0
fe80::106c:9e5b:3af8:9cf_w10,fe80::106c:9e5b:3af8:9cf,10,5527.0,0.0,1842.3333333333333,0.0,27,5.153986,15.461958,2,2,3,2,0.6666666666666666,1.0,Benign,0
fe80::183b:7564:dbcc:3eca_w10,fe80::183b:7564:dbcc:3eca,10,9597.0,0.0,3199.0,0.0,45,17.749706999999997,53.249120999999995,2,2,3,2,0.6666666666666666,1.0,Benign,0
fe80::1847:a1bd:8d13:f43c_w10,fe80::1847:a1bd:8d13:f43c,10,2109.0,0.0,263.625,0.0,19,9.241643375,73.933147,2,2,8,2,0.75,1.0,Benign,0
fe80::482:6d20:b3e:adf4_w10,fe80::482:6d20:b3e:adf4,10,11284.0,48.0,752.2666666666667,3.2,59,3.357700266666667,50.365504,6,5,15,2,0.5333333333333333,1.0,Benign,0
fe80::4eef:c0ff:fe27:561e_w0,fe80::4eef:c0ff:fe27:561e,0,1942.0,0.0,323.6666666666667,0.0,28,11.516040833333335,69.09624500000001,3,3,6,2,0.6666666666666666,1.0,Benign,0
fe80::4eef:c0ff:fe27:561e_w3,fe80::4eef:c0ff:fe27:561e,3,948.0,0.0,189.6,0.0,17,10.4483792,52.241896,3,3,5,2,0.6,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w0,fe80::80e6:50ff:fe12:1464,0,1608.0,0.0,402.0,0.0,10,3.50294525,14.011781,1,1,4,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w1,fe80::80e6:50ff:fe12:1464,1,2247.0,0.0,561.75,0.0,11,3.5289832500000005,14.115933000000002,1,1,4,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w2,fe80::80e6:50ff:fe12:1464,2,1608.0,0.0,536.0,0.0,9,4.668066666666667,14.0042,1,1,3,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w4,fe80::80e6:50ff:fe12:1464,4,1608.0,0.0,536.0,0.0,9,4.673281333333333,14.019843999999999,1,1,3,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w6,fe80::80e6:50ff:fe12:1464,6,1983.0,0.0,247.875,0.0,18,2.48807325,19.904586,1,1,8,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w7,fe80::80e6:50ff:fe12:1464,7,2576.0,0.0,368.0,0.0,21,4.917410571428571,34.421874,1,1,7,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w8,fe80::80e6:50ff:fe12:1464,8,1608.0,0.0,402.0,0.0,10,3.50251125,14.010045,1,1,4,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w9,fe80::80e6:50ff:fe12:1464,9,1891.0,0.0,630.3333333333334,0.0,10,4.704234333333333,14.112703,1,1,3,1,1.0,1.0,Benign,0
fe80::80e6:50ff:fe12:1464_w10,fe80::80e6:50ff:fe12:1464,10,2808.0,0.0,280.8,0.0,30,4.697220799999999,46.972207999999995,1,1,10,1,1.0,1.0,Benign,0
